timestamp,station_id,station_name,latitude,longitude,elevation_m,T_clean,P_clean,RH_clean,T_obs,P_obs,RH_obs,T_dew,dew_point_spread,rh_supersat_excess,phys_violation_flag,phys_bounds_flag,phys_cospike_flag,temp_step_zscore,pres_step_zscore,rh_step_zscore,is_frozen_flag,temporal_anomaly_score,T_idw,P_idw,RH_idw,T_spatial_resid,P_spatial_resid,RH_spatial_resid,spatial_divergence_score,predicted_class,predicted_fault,fault_confidence,is_fault,fault_class,affected_channel,event_context,severity,T_imputed,P_imputed,RH_imputed,qc_flag
2023-05-27 00:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,23.0,1006.0,83.21,23.0,1006.0,83.21,20.000185503827343,2.9998144961726574,0.0,0.0,0.0,0.0,0.9798040588657562,0.9894188695987473,-0.9490589767286801,0.0,0.060565258472967454,31.846841625030557,1010.0205551680918,80.37595832471447,-8.846841625030557,-4.020555168091846,2.834041675285519,0.1342069398063193,0,NONE,0.974337690404492,0,NONE,NONE,NORMAL,0.0,23.0,1006.0,83.21,FLAG_ORIGINAL_VALID
2023-05-27 01:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,24.33,1005.97,76.62,24.33,1005.97,76.62,19.962495909667176,4.367504090332822,0.0,0.0,0.0,0.0,2.171604459241845,0.2629421691824291,-2.2113079242527314,0.0,0.2086919503050616,32.27758498963953,1010.4050174163472,80.81984334845596,-7.94758498963953,-4.4350174163471365,-4.199843348455957,0.28031469870788556,0,NONE,0.9594331011875276,0,NONE,NONE,NORMAL,0.0,24.33,1005.97,76.62,FLAG_ORIGINAL_VALID
2023-05-27 02:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,25.67,1005.93,70.62,25.67,1005.93,70.62,19.937174908229416,5.732825091770586,0.0,0.0,0.0,0.0,1.4035297881486428,-0.052080969060421256,-1.3247217576101853,0.0,0.041862098419670035,32.941658065136,1010.871310961026,77.82397135349726,-7.271658065135995,-4.9413109610260335,-7.203971353497252,0.40894724435790364,0,NONE,0.9729327716105814,0,NONE,NONE,NORMAL,0.0,25.67,1005.93,70.62,FLAG_ORIGINAL_VALID
2023-05-27 03:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,27.0,1005.9,65.13,27.0,1005.9,65.13,19.899543535938566,7.100456464061434,0.0,0.0,0.0,0.0,0.9955358908475865,-0.9584676671107987,-0.8472646314754034,0.0,0.010018383268948994,33.21484200099957,1010.9406543517904,76.56000981663978,-6.2148420009995675,-5.040654351790408,-11.430009816639782,0.44018495297571647,0,NONE,0.9845812387843993,0,NONE,NONE,NORMAL,0.0,27.0,1005.9,65.13,FLAG_ORIGINAL_VALID
2023-05-27 04:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,28.2,1005.8,58.73,28.2,1005.8,58.73,19.36556819655218,8.83443180344782,0.0,0.0,0.0,0.0,0.5609899451523861,-1.2346167066488276,-0.7847073066123412,0.0,0.06391364102233144,34.178450560492,1010.8012510233191,73.212127183543,-5.9784505604920035,-5.001251023319128,-14.482127183543007,0.48641180507738657,0,NONE,0.9836404884071637,0,NONE,NONE,NORMAL,0.0,28.2,1005.8,58.73,FLAG_ORIGINAL_VALID
2023-05-27 05:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,29.4,1005.7,52.99,29.4,1005.7,52.99,18.833262794194653,10.566737205805346,0.0,0.0,0.0,0.0,0.2973600036026513,-0.9319242649206647,-0.33116521870460414,0.0,0.07247937570295493,31.08325265498815,1011.0496852524299,63.57048558186685,-1.6832526549881521,-5.349685252429822,-10.580485581866846,1.1338343210836446,0,NONE,0.9871176749294045,0,NONE,NONE,NORMAL,0.0,29.4,1005.7,52.99,FLAG_ORIGINAL_VALID
2023-05-27 06:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,30.6,1005.6,47.83,30.6,1005.6,47.83,18.299725100710194,12.300274899289807,0.0,0.0,0.0,0.0,-0.9987523394242735,-0.9950371290752033,1.4845929561611486,0.0,0.13373945782429475,32.207472225276746,1010.752722495213,59.068251669607335,-1.6074722252767444,-5.15272249521297,-11.238251669607337,0.7603921794488071,0,NONE,0.9878962555948445,0,NONE,NONE,NORMAL,0.0,30.6,1005.6,47.83,FLAG_ORIGINAL_VALID
2023-05-27 07:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,31.6,1004.7,44.61,31.6,1004.7,44.61,18.09861863066601,13.501381369333991,0.0,0.0,0.0,0.0,-1.8846381151244198,-2.226067400464217,2.069232914831356,0.0,0.38026489257501883,32.47817946932145,1010.1362254451744,57.30402554858293,-0.8781794693214451,-5.4362254451743866,-12.694025548582928,0.7437976626884425,0,NONE,0.9885495554977648,0,NONE,NONE,NORMAL,0.0,31.6,1004.7,44.61,FLAG_ORIGINAL_VALID
2023-05-27 08:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,32.6,1003.8,41.63,32.6,1003.8,41.63,17.900118654484622,14.69988134551538,0.0,0.0,0.0,0.0,-1.3041798021511681,-1.4113062789766018,1.4450217880216676,0.0,0.14534401323797674,32.906446142111555,1009.7500065239727,57.38495874552616,-0.30644614211155385,-5.950006523972775,-15.75495874552616,0.7085700168508694,0,NONE,0.989599508444491,0,NONE,NONE,NORMAL,0.0,32.6,1003.8,41.63,FLAG_ORIGINAL_VALID
2023-05-27 09:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,33.6,1002.9,38.86,33.6,1002.9,38.86,17.699898166389694,15.900101833610307,0.0,0.0,0.0,0.0,-1.0000000002436142,-0.9999999995689185,1.117145849592744,0.0,0.05621317047244323,33.72861138676517,1008.9759500451886,54.333990269238086,-0.12861138676516504,-6.07595004518862,-15.473990269238087,0.6189860639362618,0,NONE,0.9897211889496809,0,NONE,NONE,NORMAL,0.0,33.6,1002.9,38.86,FLAG_ORIGINAL_VALID
2023-05-27 10:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,33.63,1002.53,38.06,33.63,1002.53,38.06,17.397060069034215,16.232939930965788,0.0,0.0,0.0,0.0,-2.1798498891715514,0.4778407473427569,1.6234455237190484,0.0,0.19470643100249907,33.164144623619904,1008.4817707638516,54.597550847942756,0.4658553763800981,-5.951770763851641,-16.537550847942754,0.8736870122456005,0,NONE,0.9890649017598225,0,NONE,NONE,NORMAL,0.0,33.63,1002.53,38.06,FLAG_ORIGINAL_VALID
2023-05-27 11:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,33.67,1002.17,37.27,33.67,1002.17,37.27,17.101018403931377,16.568981596068625,0.0,0.0,0.0,0.0,-1.3886565573928649,0.7048291262242886,1.214390774885977,0.0,0.06464422975741446,32.596626278423884,1008.3784384723276,57.440785511858955,1.073373721576118,-6.208438472327657,-20.170785511858952,1.4985202559797817,0,NONE,0.9889044961067972,0,NONE,NONE,NORMAL,0.0,33.67,1002.17,37.27,FLAG_ORIGINAL_VALID
2023-05-27 12:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,33.7,1001.8,36.5,33.7,1001.8,36.5,16.798374219394628,16.901625780605375,0.0,0.0,0.0,0.0,-1.0068726073675396,0.9874228596447603,1.0081020128930758,0.0,0.0362384318561626,32.89568479132759,1008.1993780484817,55.28114675261398,0.8043152086724135,-6.399378048481708,-18.781146752613978,1.4192700527530864,0,NONE,0.9889044961067972,0,NONE,NONE,NORMAL,0.0,33.7,1001.8,36.5,FLAG_ORIGINAL_VALID
2023-05-27 13:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,31.97,1002.57,42.88,31.97,1002.57,42.88,17.803989374173614,14.166010625826384,0.0,0.0,0.0,0.0,-1.9678976431978734,2.020478178100035,2.1334637550422837,0.0,0.2927707478464926,31.559257156870977,1008.5253105541457,60.40928572979855,0.41074284312902165,-5.955310554145626,-17.529285729798545,0.8757392515247869,0,NONE,0.9885240861200275,0,NONE,NONE,NORMAL,0.0,31.97,1002.57,42.88,FLAG_ORIGINAL_VALID
2023-05-27 14:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,30.23,1003.33,50.4,30.23,1003.33,50.4,18.79639322510101,11.43360677489899,0.0,0.0,0.0,0.0,-1.3352712703932625,1.3403805122817984,1.5308889546663338,0.0,0.13146058875679867,31.08936423069395,1008.7785243597186,61.99201953899956,-0.8593642306939486,-5.44852435971859,-11.592019538999558,0.9053120604175743,0,NONE,0.9896212671604567,0,NONE,NONE,NORMAL,0.0,30.23,1003.33,50.4,FLAG_ORIGINAL_VALID
2023-05-27 15:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,28.5,1004.1,59.29,28.5,1004.1,59.29,19.799184948392178,8.700815051607822,0.0,0.0,0.0,0.0,-0.9962122291930265,1.0058475489138217,1.289370823057639,0.0,0.07731459710185373,-375.09601556508454,1009.3014061513146,63.712478449087286,403.59601556508454,-5.201406151314586,-4.422478449087286,0.44631312708648185,0,NONE,0.9877248170662215,0,NONE,NONE,NORMAL,0.0,28.5,1004.1,59.29,FLAG_ORIGINAL_VALID
2023-05-27 16:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,27.5,1004.77,64.43,27.5,1004.77,64.43,20.19886050371106,7.30113949628894,0.0,0.0,0.0,0.0,0.027395146253324804,0.5670055123858075,0.1945015577785531,0.0,0.07775550357550787,-375.40335700098836,1009.6276058951672,65.30198205429113,402.90335700098836,-4.857605895167239,-0.8719820542911236,0.18282594778319317,0,NONE,0.9783672221868457,0,NONE,NONE,NORMAL,0.0,27.5,1004.77,64.43,FLAG_ORIGINAL_VALID
2023-05-27 17:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,26.5,1005.43,70.05,26.5,1005.43,70.05,20.60070489547061,5.89929510452939,0.0,0.0,0.0,0.0,0.3053997619105591,0.2838594757966872,0.0513749879978679,0.0,0.056701209282645326,-375.71675945117346,1010.2325862213748,66.99915858789572,402.21675945117346,-4.802586221374895,3.050841412104276,0.3400195536182216,0,NONE,0.8951301723749332,0,NONE,NONE,NORMAL,0.0,26.5,1005.43,70.05,FLAG_ORIGINAL_VALID
2023-05-27 18:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,25.5,1006.1,76.18,25.5,1006.1,76.18,21.000890987115778,4.499109012884222,0.0,0.0,0.0,0.0,0.999958680265004,-0.9292126108417222,-0.3851142761475402,0.0,0.041947887711241694,-376.0241008870772,1010.2830569649232,68.78241186451166,401.5241008870772,-4.183056964923139,7.397588135488348,0.7348361291916926,0,NONE,0.9267584424685895,0,NONE,NONE,NORMAL,0.0,25.5,1006.1,76.18,FLAG_ORIGINAL_VALID
2023-05-27 19:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,25.2,1005.57,77.71,25.2,1005.57,77.71,21.033851109026045,4.166148890973954,0.0,0.0,0.0,0.0,1.6725286958439727,-2.225845858343247,-1.8712316820342603,0.0,0.25663123285029743,-376.1719424147585,1009.932738745423,71.4483420111383,401.3719424147585,-4.3627387454229165,6.2616579888617,0.5154142617173646,0,NONE,0.9312781989310986,0,NONE,NONE,NORMAL,0.0,25.2,1005.57,77.71,FLAG_ORIGINAL_VALID
2023-05-27 20:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,24.9,1005.03,79.27,24.9,1005.03,79.27,21.06602049409987,3.8339795059001283,0.0,0.0,0.0,0.0,1.2017304168148275,-1.419985862530444,-1.2519584461288547,0.0,0.08125745429917342,-376.32283552449064,1009.4309221114589,72.46547116026461,401.2228355244906,-4.400922111458954,6.804528839735383,0.5530749574700634,0,NONE,0.9449317901503904,0,NONE,NONE,NORMAL,0.0,24.9,1005.03,79.27,FLAG_ORIGINAL_VALID
2023-05-27 21:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,24.6,1004.5,80.87,24.6,1004.5,80.87,21.099293250746072,3.500706749253929,0.0,0.0,0.0,0.0,1.000000000019746,-0.9944137529450661,-0.9723590357423274,0.0,0.031036270377423847,-376.4706770521718,1009.1987734635177,72.30948703035742,401.07067705217185,-4.698773463517682,8.560512969642588,0.8454959133536951,0,NONE,0.9510083110027647,0,NONE,NONE,NORMAL,0.0,24.6,1004.5,80.87,FLAG_ORIGINAL_VALID
2023-05-27 22:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,24.27,1004.63,82.67,24.27,1004.63,82.67,21.135673927038084,3.1343260729619153,0.0,0.0,0.0,0.0,0.6378464287557252,0.2837938623454668,-0.6163359876380712,0.0,0.06291666393166695,-376.5793959608552,1008.9595369983618,73.96714425333899,400.8493959608552,-4.329536998361846,8.702855746661015,0.6014881582792746,0,NONE,0.932427008160889,0,NONE,NONE,NORMAL,0.0,24.27,1004.63,82.67,FLAG_ORIGINAL_VALID
2023-05-27 23:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,23.93,1004.77,84.52,23.93,1004.77,84.52,21.16338979102018,2.76661020897982,0.0,0.0,0.0,0.0,0.34484722043915983,0.5442074453797409,-0.33689473683951704,0.0,0.09348626814497807,-376.68815701935864,1009.0020905477918,74.42163602480106,400.61815701935865,-4.232090547791813,10.098363975198936,0.6875636171474034,0,NONE,0.9183293664339747,0,NONE,NONE,NORMAL,0.0,23.93,1004.77,84.52,FLAG_ORIGINAL_VALID
2023-05-28 00:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,23.6,1004.9,86.41,23.6,1004.9,86.41,21.19982191504794,2.40017808495206,0.0,0.0,0.0,0.0,-0.7844645471277115,0.9899010142333511,1.2718356697408926,0.0,0.20120728836005575,-376.79687592804197,1009.432481654804,74.88214666072439,400.396875928042,-4.5324816548039735,11.527853339275609,0.9198880619396754,0,NONE,0.8965914512783668,0,NONE,NONE,NORMAL,0.0,23.6,1004.9,86.41,FLAG_ORIGINAL_VALID
2023-05-28 01:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,24.6,1005.13,80.54,24.6,1005.13,80.54,21.0327740910707,3.567225908929302,0.0,0.0,0.0,0.0,2.2349907622335596,0.9240602785376781,-2.2339812525325944,0.0,0.22170913238450407,-376.4632082988252,1009.5111062411811,73.3353659988288,401.0632082988252,-4.381106241181101,7.2046340011712005,0.8010072375437254,0,NONE,0.9362057437038799,0,NONE,NONE,NORMAL,0.0,24.6,1005.13,80.54,FLAG_ORIGINAL_VALID
2023-05-28 02:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,25.6,1005.37,75.11,25.6,1005.37,75.11,20.867604258861927,4.732395741138074,0.0,0.0,0.0,0.0,1.4139417734243613,0.6884149083425737,-1.3501030732382902,0.0,0.04670153361551732,29.5829367677625,1009.9836715492419,70.30052318915192,-3.9829367677624994,-4.613671549241872,4.809476810848082,1.511559124210251,0,NONE,0.9820828485964097,0,NONE,NONE,NORMAL,0.0,25.6,1005.37,75.11,FLAG_ORIGINAL_VALID
2023-05-28 03:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,26.6,1005.6,70.07,26.6,1005.6,70.07,20.701013128312322,5.898986871687679,0.0,0.0,0.0,0.0,0.9999875002398328,0.9292126108397644,-0.8865462265075269,0.0,0.022267482729904087,29.680265253861194,1010.2198555643646,69.49456535342392,-3.0802652538611923,-4.6198555643645705,0.5754346465760705,0.8662950916492613,0,NONE,0.9823710062374916,0,NONE,NONE,NORMAL,0.0,26.6,1005.6,70.07,FLAG_ORIGINAL_VALID
2023-05-28 04:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,28.4,1005.2,61.77,28.4,1005.2,61.77,20.366912572488097,8.033087427511902,0.0,0.0,0.0,0.0,1.4308528453326022,-2.192792770456773,-1.227225456636346,0.0,0.16316440837307444,30.702133713808824,1009.8936414812443,64.91536731434378,-2.302133713808825,-4.693641481244299,-3.1453673143437797,1.0293368211373857,0,NONE,0.9866564909825634,0,NONE,NONE,NORMAL,0.0,28.4,1005.2,61.77,FLAG_ORIGINAL_VALID
2023-05-28 05:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,30.2,1004.8,54.53,30.2,1004.8,54.53,20.034028001144044,10.165971998855955,0.0,0.0,0.0,0.0,1.0612508637975588,-1.4027507561357018,-0.6846415179775351,0.0,0.04997444893790637,32.27550232418551,1009.7189258125883,56.90904769997441,-2.0755023241855106,-4.918925812588327,-2.3790476999744072,1.024930951881632,0,NONE,0.9870126451388774,0,NONE,NONE,NORMAL,0.0,30.2,1004.8,54.53,FLAG_ORIGINAL_VALID
2023-05-28 06:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,32.0,1004.4,48.2,32.0,1004.4,48.2,19.70061243601164,12.299387563988361,0.0,0.0,0.0,0.0,1.000000000015245,-0.999944602253942,0.034550233688947614,0.0,0.0707118719691433,33.29737078413315,1009.5896610153998,53.270379870743255,-1.2973707841331503,-5.189661015399793,-5.070379870743253,1.1560468607785865,0,NONE,0.9886945949398137,0,NONE,NONE,NORMAL,0.0,32.0,1004.4,48.2,FLAG_ORIGINAL_VALID
2023-05-28 07:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,33.33,1003.47,42.36,33.33,1003.47,42.36,18.832107018903763,14.497892981096236,0.0,0.0,0.0,0.0,-0.3451971984525621,-1.6034362772079858,0.4707101318106327,0.0,0.16183228908205483,33.5439317419777,1009.1479091805351,52.639860030062685,-0.21393174197770293,-5.677909180535039,-10.279860030062686,0.6326867998446707,0,NONE,0.9895804700461834,0,NONE,NONE,NORMAL,0.0,33.33,1003.47,42.36,FLAG_ORIGINAL_VALID
2023-05-28 08:00:00+00:00,42921099999,"NASIK CITY, IN",19.9666666,73.8166666,598.0,34.67,1002.53,37.23,34.67,1002.53,37.23,17.96777977034657,16.70222022965343,0.0,0.0,0.0,0.0,-0.555169352104142,-1.1808145967123027,1.0215118897328346,0.0,0.08308661113443339,34.02687399276051,1008.3486391987625,51.593353105572604,0.6431260072394949,-5.818639198762526,-14.363353105572607,0.8826788982372628,0,NONE,0.9876031713209569,0,NONE,NONE,NORMAL,0.0,34.67,1002.53,37.23,FLAG_ORIGINAL_VALID
