"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","MA1","MD1","MW1","REM","EQD"
"42260099999","2025-06-22T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","004000,1,9,9","+0356,1","+0229,1","09958,1",,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-018,1",,"SYN05242260 32596 73612 10356 20229 49958 83530 333 59018=",
"42260099999","2025-06-22T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0287,1","+0275,1","09972,1","12,0130,3,1","9,1,02,1","2,1,02,1",,,,"05,1,+00450,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-013,1","95,1","SYN06442260 21495 82304 10287 20275 49972 79592 85420 333 59013 6013/=",
"42260099999","2025-06-22T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","004000,1,9,9","+0283,1","+0271,1","09977,1","15,0130,3,1","9,1,02,1","2,1,02,1",,,,"03,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-010,1","10,1","SYN06442260 21496 89901 10283 20271 49977 71092 83540 333 59010 6013/=",
"42260099999","2025-06-23T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0292,1","+0262,1","09967,1","24,0130,3,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0277,1",,"9,9,999,9,-026,1",,"SYN08042260 22596 63204 10292 20262 49967 83531 333 20277 59026 6013/ 555 00126 10154=",
"42260099999","2025-06-23T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0338,1","+0261,1","09971,1",,,,,,,"06,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-017,1",,"SYN05242260 32496 81804 10338 20261 49971 86930 333 59017=",
"42260099999","2025-06-23T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0334,1","+0286,1","09935,1","09,0080,3,1","9,1,02,1","6,1,02,1",,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-015,1","02,1","SYN07042260 21596 69902 10334 20286 49935 70296 82330 333 10340 59015 6008/=",
"42260099999","2025-06-24T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","002000,1,9,9","+0290,1","+0271,1","09950,1","21,0080,3,1","6,1,02,1","2,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-014,1","10,1","SYN06442260 21595 69901 10290 20271 49950 71062 83531 333 59014 6008/=",
"42260099999","2025-06-24T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0311,1","+0277,1","09962,1","24,0080,3,1","6,1,02,1","2,1,02,1",,,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00450,1,99,9,99,9","240,N,+0288,1",,"9,9,999,9,-002,1","10,1","SYN08642260 21496 79902 10311 20277 49962 71062 84430 333 20288 59002 6008/ 555 00084 10162=",
"42260099999","2025-06-24T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0334,1","+0274,1","09964,1",,"2,1,02,1","2,1,02,1",,,,"06,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-004,1","05,1","SYN05842260 31496 61103 10334 20274 49964 70522 86530 333 59004=",
"42260099999","2025-06-24T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0350,1","+0274,1","09942,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-004,1",,"SYN05242260 32596 61105 10350 20274 49942 82540 333 59004=",
"42260099999","2025-06-24T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0354,1","+0285,1","09924,1","09,0010,3,1",,,,,,"02,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0373,1",,"9,9,999,9,-005,1",,"SYN06442260 22596 40903 10354 20285 49924 82620 333 10373 59005 6001/=",
"42260099999","2025-06-24T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0321,1","+0276,1","09953,1","12,0010,3,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+005,1",,"SYN05842260 22596 41103 10321 20276 49953 82530 333 58005 6001/=",
"42260099999","2025-06-24T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","004000,1,9,9","+0310,1","+0269,1","09970,1","15,0010,3,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+009,1",,"SYN05842260 22596 49901 10310 20269 49970 82530 333 58009 6001/=",
"42260099999","2025-06-25T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0292,1","+0273,1","09966,1","21,0010,3,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+017,1",,"SYN05842260 22596 40903 10292 20273 49966 81531 333 58017 6001/=",
"42260099999","2025-06-25T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0318,1","+0273,1","09986,1","24,0010,3,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0290,1",,"9,9,999,9,+022,1",,"SYN08042260 22596 50904 10318 20273 49986 83538 333 20290 58022 6001/ 555 00014 10163=",
"42260099999","2025-06-25T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0343,1","+0299,1","09990,1",,,,,,,"06,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+025,1",,"SYN05242260 32596 60906 10343 20299 49990 86831 333 58025=",
"42260099999","2025-06-25T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0358,1","+0315,1","09967,1","06,0000,9,1","6,1,02,1","2,1,02,1",,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+025,1","02,1","SYN06442260 21596 60507 10358 20315 49967 70262 83800 333 58025 6990/=","Q01  00002PRCP06"
"42260099999","2025-06-25T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0352,1","+0310,1","09956,1","09,0000,9,1","6,1,02,1","2,1,02,1",,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+030,1","17,1","SYN07042260 21596 50708 10352 20310 49956 71762 84930 333 10362 58030 6990/=","Q01  00002PRCP09"
"42260099999","2025-06-25T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0314,1","+0287,1","09979,1","12,0000,9,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+025,1",,"SYN05842260 22596 60704 10314 20287 49979 82530 333 58025 6990/=","Q01  00002PRCP12"
"42260099999","2025-06-25T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0312,1","+0288,1","09998,1","15,0000,9,1","9,1,02,1","6,1,02,1",,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+028,1","01,1","SYN06442260 21596 50703 10312 20288 49998 70196 82540 333 58028 6990/=","Q01  00002PRCP15"
"42260099999","2025-06-26T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0302,1","+0286,1","09996,1","21,0000,9,1","2,1,02,1","2,1,02,1",,,,"04,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+029,1","10,1","SYN06442260 21496 80707 10302 20286 49996 71022 84330 333 58029 6990/=","Q01  00002PRCP21"
"42260099999","2025-06-26T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0046,1","99999,9,9,N","004000,1,9,9","+0350,1","+0297,1","10002,1",,,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+013,1",,"SYN05242260 32596 50909 10350 20297 40002 84430 333 58013=",
"42260099999","2025-06-26T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0351,1","+0277,1","09962,1",,,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+007,1",,"SYN05842260 32596 30708 10351 20277 49962 81501 333 10365 58007=",
"42260099999","2025-06-26T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0318,1","+0269,1","09993,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-005,1",,"SYN05242260 32596 40904 10318 20269 49993 82530 333 59005=",
"42260099999","2025-06-27T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0322,1","+0287,1","09996,1","24,0000,9,1","9,1,02,1","6,1,02,1",,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0297,1",,"9,9,999,9,-007,1","02,1","SYN08642260 21596 60906 10322 20287 49996 70296 83830 333 20297 59007 6990/ 555 00000 10163=","Q01  00002PRCP24"
"42260099999","2025-06-27T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","140,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0290,1","+0279,1","09964,1","09,0020,3,1","9,1,02,1","6,1,02,1",,,,"04,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-003,1","17,1","SYN07042260 21496 61407 10290 20279 49964 71796 84330 333 10371 59003 6002/=",
"42260099999","2025-06-28T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","200,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0314,1","+0256,1","09990,1","24,0020,3,1",,,,,,"05,2,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,2,05,2,99,9,00800,1,99,9,99,9","240,N,+0279,1",,"9,9,999,9,-006,1",,"SYN08042260 22596 32003 10314 20256 49990 85530 333 20279 59006 6002/ 555 00020 10165=",
"42260099999","2025-06-28T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0324,1","+0303,1","09966,1","06,0000,2,1","9,1,02,1","6,1,02,1",,,,"03,1,+00450,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-005,1","95,1","SYN06442260 21496 81806 10324 20303 49966 79596 83730 333 59005 6990/=",
"42260099999","2025-06-29T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0278,1","+0262,1","09964,1","21,0160,3,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-026,1",,"SYN05842260 22596 71805 10278 20262 49964 83530 333 59026 6016/=",
"42260099999","2025-06-29T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0298,1","+0259,1","09964,1","24,0160,3,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0278,1",,"9,9,999,9,-027,1",,"SYN08042260 22596 62306 10298 20259 49964 81541 333 20278 59027 6016/ 555 00156 10181=",
"42260099999","2025-06-29T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","002000,1,9,9","+0270,1","+0259,1","09969,1","12,0170,3,1","9,1,02,1","6,1,02,1",,,,"03,1,+00250,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,-003,1","61,1","SYN06442260 21395 89902 10270 20259 49969 76196 83630 333 59003 6017/=",
"42260099999","2025-06-29T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0272,1","+0261,1","09973,1","15,0170,3,1","9,1,02,1","6,1,02,1",,,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-003,1","60,1","SYN06442260 21496 89902 10272 20261 49973 76096 84430 333 59003 6017/=",
"42260099999","2025-06-30T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0276,1","+0274,1","09961,1","21,0210,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00250,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,-003,1","95,1","SYN06442260 21395 81103 10276 20274 49961 79596 85630 333 59003 6021/=",
"42260099999","2025-06-30T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0270,1","+0270,1","09974,1","06,0050,3,1","9,1,02,1","6,1,02,1",,,,"08,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+026,1","95,1","SYN06442260 21496 81104 10270 20270 49974 79596 88530 333 58026 6005/=",
"42260099999","2025-06-30T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","360,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0288,1","+0286,1","09961,1","09,0050,3,1","9,1,02,1","6,1,02,1",,,,"08,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+017,1","95,1","SYN07042260 21496 83605 10288 20286 49961 79596 88930 333 10350 58017 6005/=",
"42260099999","2025-06-30T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","004000,1,9,9","+0269,1","+0265,1","09984,1","15,0240,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00250,1,07,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,+010,1","60,1","SYN06442260 21396 89901 10269 20265 49984 76096 85710 333 58010 6024/=",
"42260099999","2025-07-01T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","020,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0323,1","+0279,1","09967,1",,"6,1,02,1","2,1,02,1",,,,"03,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-003,1","10,1","SYN05842260 31496 70207 10323 20279 49967 71062 83530 333 59003=",
"42260099999","2025-07-01T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0312,1","+0263,1","09952,1","09,0000,9,1","6,1,02,1","2,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0324,1",,"9,9,999,9,-008,1","01,1","SYN07042260 21596 60203 10312 20263 49952 70162 83530 333 10324 59008 6990/=","Q01  00002PRCP09"
"42260099999","2025-07-02T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0279,1","+0261,1","09974,1","21,0090,3,1","2,1,02,1","2,1,02,1",,,,"02,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+004,1","10,1","SYN06442260 21496 60504 10279 20261 49974 71022 82530 333 58004 6009/=",
"42260099999","2025-07-02T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0298,1","+0274,1","09980,1","24,0090,3,1","2,1,02,1","2,1,02,1",,,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00450,1,99,9,99,9","240,N,+0277,1",,"9,9,999,9,-011,1","10,1","SYN08642260 21496 60507 10298 20274 49980 71022 84530 333 20277 59011 6009/ 555 00094 10243=",
"42260099999","2025-07-02T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0322,1","+0279,1","09980,1","03,0000,9,1","6,1,02,1","2,1,02,1",,,,"03,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-013,1","02,1","SYN06442260 21496 70705 10322 20279 49980 70262 83530 333 59013 6990/=","Q01  00002PRCP03"
"42260099999","2025-07-02T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0273,1","+0267,1","09962,1","06,0280,3,1","9,1,02,1","6,1,02,1",,,,"06,1,+00250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,-008,1","95,1","SYN06442260 21396 80506 10273 20267 49962 79596 86930 333 59008 6028/=",
"42260099999","2025-07-02T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","004000,1,9,9","+0300,1","+0277,1","09951,1","09,0280,3,1","9,1,02,1","6,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-004,1","17,1","SYN07042260 21596 69901 10300 20277 49951 71796 83530 333 10335 59004 6028/=",
"42260099999","2025-07-03T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0284,1","+0273,1","09976,1","21,0300,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,+001,1","95,1","SYN06442260 21395 80504 10284 20273 49976 79596 8593/ 333 58001 6030/=",
"42260099999","2025-07-03T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0298,1","+0274,1","09984,1","24,0300,3,1","9,1,02,1","6,1,02,1",,,,"06,1,+00250,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00250,1,99,9,99,9","240,N,+0278,1",,"9,9,999,9,+004,1","10,1","SYN07042260 21395 70706 10298 20274 49984 71096 86630 333 20278 58004 6030/=",
"42260099999","2025-07-03T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0041,1","00300,1,C,9","004000,1,9,9","+0330,1","+0286,1","09987,1","99,9999,9,9","9,1,99,9","6,1,99,9",,,,"05,1,+00300,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00300,1,99,9,99,9",,,"9,9,999,9,+007,1","02,1","SYN004BUFR",
"42260099999","2025-07-03T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","140,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0294,1","+0289,1","09961,1","09,0006,3,1","9,1,02,1","6,1,02,1",,,,"07,2,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,2,07,2,99,9,00450,1,99,9,99,9","240,M,+0354,1",,"9,9,999,9,+012,1","95,1","SYN07042260 21496 61407 10294 20289 49961 79596 87930 333 10354 58012 6996/=",
"42260099999","2025-07-03T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0283,1","09976,1","12,0006,3,1","9,1,02,1","6,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+002,1","02,1","SYN06442260 21596 59902 10296 20283 49976 70296 83530 333 58002 6996/=",
"42260099999","2025-07-03T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0293,1","+0280,1","09989,1","15,0006,3,1","9,1,02,1","6,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+012,1","02,1","SYN06442260 21596 59902 10293 20280 49989 70296 83530 333 58012 6996/=",
"42260099999","2025-07-04T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0280,1","+0269,1","09983,1","21,0006,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+010,1","60,1","SYN06442260 21596 60503 10280 20269 49983 76096 85630 333 58010 6996/=",
"42260099999","2025-07-04T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0320,1","+0274,1","09985,1","24,0006,3,1","6,1,02,1","2,1,02,1",,,,"05,2,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,2,05,2,99,9,00800,1,99,9,99,9","240,N,+0284,1",,"9,9,999,9,+002,1","02,1","SYN08642260 21596 40903 10320 20274 49985 70262 85530 333 20284 58002 6996/ 555 00006 10274=",
"42260099999","2025-07-04T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0328,1","+0277,1","09984,1",,"2,1,02,1","2,1,02,1",,,,"08,2,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,2,08,2,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-002,1","16,1","SYN05842260 31496 71103 10328 20277 49984 71622 88930 333 59002=",
"42260099999","2025-07-04T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0364,1","+0288,1","09959,1","06,0000,9,1","6,1,02,1","2,1,02,1",,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-005,1","02,1","SYN06442260 21596 61105 10364 20288 49959 70262 81830 333 59005 6990/=","Q01  00002PRCP06"
