"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42170099999","2025-03-15T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0194,1","+0123,1","10115,1","24,0001,3,1",,,,,"01,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9","240,M,+0348,1","240,N,+0165,1",,"9,9,999,9,+017,1",,"SYN09242170 22996 10504 10194 20123 40115 81010 333 10348 20165 58017 6991/ 81460 555 00001 10028=",
"42170099999","2025-03-15T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0256,1","+0129,1","10113,1",,,,,,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,+018,1",,"SYN05842170 32996 20503 10256 20129 40113 80001 333 58018 82070=",
"42170099999","2025-03-15T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0298,1","+0134,1","10090,1",,,,,,"03,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,+031,1",,"SYN05842170 32996 31403 10298 20134 40090 80001 333 58031 83070=",
"42170099999","2025-03-15T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0290,1","+0127,1","10085,1",,,,,,"02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9","240,M,+0307,1",,,"9,9,999,9,+023,1",,"SYN06442170 32996 23603 10290 20127 40085 82030 333 10307 58023 82360=",
"42170099999","2025-03-15T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0230,1","+0168,1","10122,1",,,,,,"02,1,+01050,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+044,1",,"SYN05842170 32696 23605 10230 20168 40122 82500 333 58044 82635=",
"42170099999","2025-03-15T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0206,1","+0170,1","10135,1",,,,,,,,,,,,,,,"9,9,999,9,+029,1",,"SYN04642170 32996 03603 10206 20170 40135 333 58029=",
"42170099999","2025-03-15T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0186,1","+0163,1","10129,1",,,,,,,,,,,,,,,"9,9,999,9,+037,1",,"SYN04642170 32996 03602 10186 20163 40129 333 58037=",
"42170099999","2025-03-16T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0176,1","+0166,1","10124,1",,,,,,"02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+023,1",,"SYN05842170 32996 20000 10176 20166 40124 82030 333 58023 82360=",
"42170099999","2025-03-16T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0192,1","+0148,1","10143,1",,,,,,"01,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9","240,M,+0307,1","240,N,+0157,1",,"9,9,999,9,+027,1",,"SYN08042170 32996 10501 10192 20148 40143 81030 333 10307 20157 58027 81360 555 10028=",
"42170099999","2025-03-16T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0114,1","10143,1",,,,,,,,,,,,,,,"9,9,999,9,+030,1",,"SYN04642170 32996 03202 10268 20114 40143 333 58030=",
"42170099999","2025-03-16T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,C,N","004000,1,9,9","+0290,1","+0082,1","10112,1",,,,,,"03,1,+01050,1,08,1","04,1,+01200,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+020,1",,"SYN06442170 32696 43603 10290 20082 40112 84800 333 58020 83835 84640=","Q01 012003SCOCIG"
"42170099999","2025-03-16T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0288,1","+0055,1","10097,1",,,,,,"03,1,+01050,1,08,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01050,1,99,9,99,9","240,M,+0305,1",,,"9,9,999,9,+011,1",,"SYN06442170 32696 33202 10288 20055 40097 83100 333 10305 58011 83835=",
"42170099999","2025-03-16T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0234,1","+0099,1","10108,1",,,,,,,,,,,,,,,"9,9,999,9,-012,1",,"SYN04642170 32996 00000 10234 20099 40108 333 59012=",
"42170099999","2025-03-16T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","004000,1,9,9","+0214,1","+0104,1","10123,1",,,,,,"02,1,+01200,1,06,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,01200,1,99,9,99,9",,,,"9,9,999,9,-010,1",,"SYN06442170 32696 50000 10214 20104 40123 82510 333 59010 82640 85460=",
"42170099999","2025-03-16T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,C,N","004000,1,9,9","+0200,1","+0130,1","10122,1","18,0000,9,1","5,1,02,1","2,1,02,1",,,"02,1,+00900,1,06,1","04,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00900,1,99,9,99,9",,,,"9,9,999,9,-005,1","01,1","SYN07642170 21596 40502 10200 20130 40122 70152 82530 333 59005 6990/ 82630 84360=","Q01  00002PRCP18Q02 030003SCOCIG"
"42170099999","2025-03-17T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0164,1","+0124,1","10132,1","21,0000,9,1","5,1,02,1","2,1,02,1",,,"02,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+006,1","01,1","SYN07042170 21996 20000 10164 20124 40132 70152 82010 333 58006 6990/ 82460=","Q01  00002PRCP21"
"42170099999","2025-03-17T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0196,1","+0117,1","10149,1","24,0000,9,1",,,,,,,,,,,"240,M,+0305,1","240,N,+0156,1",,"9,9,999,9,+006,1",,"SYN06442170 22996 02701 10196 20117 40149 333 10305 20156 58006 6990/=","Q01  00002PRCP24"
"42170099999","2025-03-17T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0272,1","+0120,1","10146,1",,,,,,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,+004,1",,"SYN05842170 32996 23601 10272 20120 40146 80001 333 58004 82070=",
"42170099999","2025-03-17T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0294,1","+0072,1","10117,1",,,,,,"01,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+005,1",,"SYN05842170 32996 13604 10294 20072 40117 81030 333 58005 81360=",
"42170099999","2025-03-17T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0280,1","+0087,1","10112,1",,,,,,,,,,,,"240,M,+0303,1",,,"9,9,999,9,+014,1",,"SYN05242170 32996 03603 10280 20087 40112 333 10303 58014=",
"42170099999","2025-03-17T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0248,1","+0105,1","10131,1",,,,,,,,,,,,,,,"9,9,999,9,+023,1",,"SYN04642170 32996 03602 10248 20105 40131 333 58023=",
"42170099999","2025-03-17T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0126,1","10143,1",,,,,,,,,,,,,,,"9,9,999,9,+018,1",,"SYN04642170 32996 00000 10210 20126 40143 333 58018=",
"42170099999","2025-03-17T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0176,1","+0122,1","10140,1",,,,,,,,,,,,,,,"9,9,999,9,+015,1",,"SYN04642170 32996 00000 10176 20122 40140 333 58015=",
"42170099999","2025-03-18T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0158,1","+0125,1","10133,1",,,,,,,,,,,,,,,"9,9,999,9,+000,1",,"SYN04642170 32996 00000 10158 20125 40133 333 58000=",
"42170099999","2025-03-18T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0198,1","+0123,1","10147,1",,,,,,,,,,,,"240,M,+0303,1","240,N,+0147,1",,"9,9,999,9,-002,1",,"SYN05842170 32996 01401 10198 20123 40147 333 10303 20147 59002=",
"42170099999","2025-03-18T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0280,1","+0059,1","10139,1",,,,,,,,,,,,,,,"9,9,999,9,-007,1",,"SYN04642170 32996 00503 10280 20059 40139 333 59007=",
"42170099999","2025-03-18T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0306,1","+0022,1","10113,1",,,,,,,,,,,,,,,"9,9,999,9,-002,1",,"SYN04642170 32996 00502 10306 20022 40113 333 59002=",
"42170099999","2025-03-18T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0304,1","+0018,1","10101,1",,,,,,,,,,,,"240,M,+0320,1",,,"9,9,999,9,-008,1",,"SYN05242170 32996 03201 10304 20018 40101 333 10320 59008=",
"42170099999","2025-03-18T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0242,1","+0091,1","10122,1",,,,,,,,,,,,,,,"9,9,999,9,-009,1",,"SYN04642170 32996 00901 10242 20091 40122 333 59009=",
"42170099999","2025-03-18T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0192,1","+0089,1","10135,1",,,,,,"01,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-009,1",,"SYN05842170 32996 10000 10192 20089 40135 81030 333 59009 81360=",
"42170099999","2025-03-18T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0180,1","+0088,1","10125,1",,,,,,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,-014,1",,"SYN05842170 32996 20000 10180 20088 40125 80001 333 59014 82070=",
"42170099999","2025-03-19T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0164,1","+0081,1","10124,1",,,,,,"03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-008,1",,"SYN05842170 32996 30000 10164 20081 40124 83030 333 59008 83360=",
"42170099999","2025-03-19T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0220,1","+0074,1","10139,1",,,,,,,,,,,,"240,M,+0320,1","240,N,+0147,1",,"9,9,999,9,-005,1",,"SYN06842170 32996 01401 10220 20074 40139 333 10320 20147 59005 555 10028=",
"42170099999","2025-03-19T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0310,1","+0038,1","10137,1",,,,,,,,,,,,,,,"9,9,999,9,+001,1",,"SYN04642170 32996 00501 10310 20038 40137 333 58001=",
"42170099999","2025-03-19T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,C,N","004000,1,9,9","+0340,1","+0007,1","10109,1",,,,,,"03,1,+01050,1,08,1","04,1,+01200,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,-001,1",,"SYN06442170 32696 42702 10340 20007 40109 84800 333 59001 83835 84640=","Q01 012003SCOCIG"
"42170099999","2025-03-19T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","090,1,N,0010,1","01200,1,C,N","004000,1,9,9","+0322,1","+0020,1","10100,1",,,,,,"05,1,+01200,1,06,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,01200,1,99,9,99,9","240,M,+0349,1",,,"9,9,999,9,+001,1",,"SYN06442170 32696 50902 10322 20020 40100 85500 333 10349 58001 85640=",
"42170099999","2025-03-19T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0266,1","+0064,1","10126,1",,,,,,"01,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+006,1",,"SYN05842170 32996 10501 10266 20064 40126 81010 333 58006 81460=",
"42170099999","2025-03-19T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0230,1","+0103,1","10144,1",,,,,,,,,,,,,,,"9,9,999,9,+012,1",,"SYN04642170 32996 00901 10230 20103 40144 333 58012=",
"42170099999","2025-03-19T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0206,1","+0121,1","10141,1",,,,,,,,,,,,,,,"9,9,999,9,+018,1",,"SYN04642170 32996 00501 10206 20121 40141 333 58018=",
"42170099999","2025-03-20T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0190,1","+0118,1","10139,1",,,,,,,,,,,,,,,"9,9,999,9,+018,1",,"SYN04642170 32996 00901 10190 20118 40139 333 58018=",
"42170099999","2025-03-20T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","180,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0214,1","+0122,1","10164,1",,,,,,"03,1,+01200,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01200,1,99,9,99,9","240,M,+0349,1","240,N,+0174,1",,"9,9,999,9,+024,1",,"SYN08042170 32696 31801 10214 20122 40164 83500 333 10349 20174 58024 83640 555 10028=",
"42170099999","2025-03-20T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0314,1","+0009,2","10151,1",,,,,,"01,1,+01200,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01200,1,99,9,99,9",,,,"9,9,999,9,+015,1",,"SYN05842170 32696 13202 10314 20009 40151 81500 333 58015 81640=",
"42170099999","2025-03-20T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0334,1","+0033,1","10124,1",,,,,,"01,1,+01200,1,06,1","02,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,01200,1,99,9,99,9",,,,"9,9,999,9,+015,1",,"SYN06442170 32696 33603 10334 20033 40124 81530 333 58015 81640 82360=",
"42170099999","2025-03-20T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0021,1","01200,1,C,N","004000,1,9,9","+0318,1","+0019,1","10111,1",,,,,,"03,1,+00900,1,08,1","04,1,+01200,1,06,1","06,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00900,1,99,9,99,9","240,M,+0348,1",,,"9,9,999,9,+010,1",,"SYN07642170 32596 73604 10318 20019 40111 84410 333 10348 58010 83830 84640 86460=",
"42170099999","2025-03-20T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,C,N","004000,1,9,9","+0276,1","+0081,1","10136,1",,,,,,"02,1,+01200,1,06,1","04,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01200,1,99,9,99,9",,,,"9,9,999,9,+011,1",,"SYN06442170 32696 40502 10276 20081 40136 82510 333 58011 82640 84460=","Q01 030003SCOCIG"
"42170099999","2025-03-20T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0244,1","+0122,1","10152,1",,,,,,"03,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+010,1",,"SYN05842170 32996 30000 10244 20122 40152 83010 333 58010 83460=",
"42170099999","2025-03-20T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0230,1","+0125,1","10143,1",,,,,,"02,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+004,1",,"SYN05842170 32996 20000 10230 20125 40143 82010 333 58004 82460=",
"42170099999","2025-03-21T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0184,1","+0123,1","10151,1",,,,,,"03,1,+03000,1,04,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+010,1",,"SYN05842170 32996 30000 10184 20123 40151 83010 333 58010 83460=",
"42170099999","2025-03-21T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0228,1","+0118,1","10164,1",,,,,,,,,,,,"240,M,+0348,1","240,N,+0172,1",,"9,9,999,9,+000,1",,"SYN05842170 32996 00000 10228 20118 40164 333 10348 20172 58000=",
"42170099999","2025-03-21T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0304,1","+0066,1","10160,1",,,,,,,,,,,,,,,"9,9,999,9,+007,1",,"SYN04642170 32996 03202 10304 20066 40160 333 58007=",
"42170099999","2025-03-21T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0330,1","+0053,1","10130,1",,,,,,"02,1,+01050,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+005,1",,"SYN05842170 32696 23202 10330 20053 40130 82100 333 58005 82835=",
"42170099999","2025-03-21T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0326,1","+0022,1","10110,1",,,,,,"02,1,+01050,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01050,1,99,9,99,9","240,M,+0339,1",,,"9,9,999,9,+000,1",,"SYN06442170 32696 23202 10326 20022 40110 82100 333 10339 58000 82835=",
"42170099999","2025-03-21T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0272,1","+0030,1","10126,1",,,,,,,,,,,,,,,"9,9,999,9,-010,1",,"SYN04642170 32996 03602 10272 20030 40126 333 59010=",
"42170099999","2025-03-21T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0222,1","+0087,1","10131,1",,,,,,,,,,,,,,,"9,9,999,9,-022,1",,"SYN04642170 32996 00000 10222 20087 40131 333 59022=",
"42170099999","2025-03-21T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0206,1","+0103,1","10127,1",,,,,,,,,,,,,,,"9,9,999,9,-018,1",,"SYN04642170 32996 00000 10206 20103 40127 333 59018=",
"42170099999","2025-03-22T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0178,1","+0099,1","10122,1",,,,,,,,,,,,,,,"9,9,999,9,-028,1",,"SYN04642170 32996 00000 10178 20099 40122 333 59028=",
"42170099999","2025-03-22T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0220,1","+0094,1","10135,1",,,,,,,,,,,,"240,M,+0339,1","240,N,+0161,1",,"9,9,999,9,-025,1",,"SYN06842170 32996 01401 10220 20094 40135 333 10339 20161 59025 555 10028=",
"42170099999","2025-03-22T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0314,1","+0079,1","10129,1",,,,,,,,,,,,,,,"9,9,999,9,-028,1",,"SYN04642170 32996 00502 10314 20079 40129 333 59028=",
"42170099999","2025-03-22T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0338,1","+0010,1","10106,1",,,,,,,,,,,,,,,"9,9,999,9,-023,1",,"SYN04642170 32996 00503 10338 20010 40106 333 59023=",
"42170099999","2025-03-22T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0010,1","10099,1",,,,,,,,,,,,"240,M,+0348,1",,,"9,9,999,9,-011,1",,"SYN05242170 32996 03602 10328 20010 40099 333 10348 59011=",
"42170099999","2025-03-22T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0276,1","+0024,1","10127,1",,,,,,,,,,,,,,,"9,9,999,9,+001,1",,"SYN04642170 32996 03603 10276 20024 40127 333 58001=",
"42170099999","2025-03-22T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0222,1","+0066,1","10138,1",,,,,,,,,,,,,,,"9,9,999,9,+007,1",,"SYN04642170 32996 00000 10222 20066 40138 333 58007=",
"42170099999","2025-03-22T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0196,1","+0099,1","10131,1",,,,,,,,,,,,,,,"9,9,999,9,+003,1",,"SYN04642170 32996 00000 10196 20099 40131 333 58003=",
"42170099999","2025-03-23T00:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0164,1","+0100,1","10136,1",,,,,,,,,,,,,,,"9,9,999,9,+012,1",,"SYN04642170 32996 00000 10164 20100 40136 333 58012=",
"42170099999","2025-03-23T03:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0086,1","10142,1",,,,,,,,,,,,"240,M,+0348,1","240,N,+0150,1",,"9,9,999,9,+011,1",,"SYN06842170 32996 02302 10200 20086 40142 333 10348 20150 58011 555 10028=",
"42170099999","2025-03-23T06:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0324,2","+0032,1","10159,1",,,,,,,,,,,,,,,"9,9,999,9,+019,1",,"SYN04642170 32996 01802 10324 20032 40159 333 58019=",
"42170099999","2025-03-23T09:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0350,1","+0007,1","10117,1",,,,,,,,,,,,,,,"9,9,999,9,+012,1",,"SYN04642170 32996 03201 10350 20007 40117 333 58012=",
"42170099999","2025-03-23T12:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0340,1","-0022,1","10110,1",,,,,,,,,,,,"240,M,+0365,1",,,"9,9,999,9,+012,1",,"SYN05242170 32996 00501 10340 21022 40110 333 10365 58012=",
"42170099999","2025-03-23T15:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0264,1","+0066,1","10130,1",,,,,,,,,,,,,,,"9,9,999,9,+002,1",,"SYN04642170 32996 00501 10264 20066 40130 333 58002=",
"42170099999","2025-03-23T18:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0236,1","+0077,1","10142,1",,,,,,,,,,,,,,,"9,9,999,9,+004,1",,"SYN04642170 32996 00502 10236 20077 40142 333 58004=",
"42170099999","2025-03-23T21:00:00","4","28.25","74.9166666","291.0","CHURU, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0198,1","+0088,1","10136,1",,,,,,,,,,,,,,,"9,9,999,9,+005,1",,"SYN04642170 32996 00501 10198 20088 40136 333 58005=",
